dataset_name,test_name,exp,T_train,C_train,R_train,S_train,N_train,DSC_train,CC_train,MSE_train
reuters,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:1.0,0.5831064627895657,0.7433773158090657,0.11163321179253051,0.7026702156606743,0.6994,0.6232,0.057142857142857106,0.0013088417472317815
reuters,ShaRP-AG,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:1.0,0.585214666552129,0.7445520602468287,0.1494875998300787,0.6936086562643421,0.7358666666666666,0.5966,0.42857142857142855,0.0013149314327165484
reuters,ShaRP-GT,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.5,0.5536256449904075,0.7007155341751854,0.24003395494710808,0.680789342938768,0.9669333333333334,0.9114,0.22857142857142854,0.0013653371715918183
reuters,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.5,0.5897660682071987,0.7592363199037884,0.14589180334942226,0.6851250494481015,0.7278,0.629,0.028571428571428525,0.0013068567495793104
reuters,ShaRP-AG,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.5,0.5850110700684363,0.728179033874524,0.14666131517326825,0.6726225390211148,0.7374,0.6416,0.2571428571428571,0.0013181437971070409
reuters,ShaRP-GT,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.1,0.5512671305443404,0.6386868711164562,-0.02092221444372683,0.6758731498082994,0.9537333333333334,0.8366,0.11428571428571427,0.0013730893842875957
reuters,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.1,0.5873517910832402,0.7416017237923431,0.1906614445283305,0.6549881234284665,0.7295333333333333,0.625,0.08571428571428563,0.0013086707331240177
reuters,ShaRP-AG,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.1,0.582941832030467,0.7295317756206512,0.10944802103967799,0.6765167410099945,0.7324,0.5738,0.37142857142857144,0.0013143037213012576
reuters,ShaRP-GT,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.0,0.5549166165564241,0.7255524439481145,0.2531259743570379,0.6713973862460827,0.9704,0.9288,0.2,0.001377371372655034
reuters,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.0,0.5901564527675172,0.7683736334221001,0.20185312352700194,0.6622332197561781,0.7227333333333333,0.6402,0.4,0.001310368301346898
reuters,ShaRP-AG,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.0,0.5817361566875698,0.7234816940125419,0.2162236729083988,0.6536991342715895,0.7324666666666666,0.6254,0.45714285714285713,0.001314121880568564
reuters,ShaRP-GT,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:1.0,0.5001351029407554,0.4581151562007846,-0.04377875068312891,0.4382745241603632,0.5416666666666666,0.183,0.08571428571428563,0.0014285356737673283
reuters,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:1.0,0.49947906537239073,0.5305294791398218,0.021458452839169567,0.4480116006115409,0.5455333333333334,0.2598,0.5714285714285714,0.0014300774782896042
reuters,ShaRP-AG,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:1.0,0.49939356298141624,0.5128932909543853,-0.010315430004640252,0.44066964353066235,0.5462666666666667,0.1902,0.11428571428571427,0.0014306873781606555
reuters,ShaRP-GT,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.5,0.5010337027174069,0.4610596970477908,-0.029189366681889362,0.4327706213957517,0.5442,0.181,0.08571428571428563,0.0014312728308141232
reuters,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.5,0.5277507430633107,0.578638765283624,0.05410558551260275,0.4440780329034871,0.6222,0.4408,0.8,0.0013836430152878165
reuters,ShaRP-AG,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.5,0.5024309595395584,0.5216895627523408,-0.015344970207463882,0.4436067838413331,0.5502,0.2288,0.2571428571428571,0.001427250332199037
reuters,ShaRP-GT,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.1,0.5209982189388083,0.5613887180368239,0.03743328445464056,0.4150104939761378,0.6973333333333332,0.5734,0.2857142857142857,0.0013963993405923247
reuters,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.1,0.5444349912665005,0.6471132892363198,-0.048833329153780795,0.4365782591987182,0.6546666666666667,0.5402,0.0,0.0013678199611604214
reuters,ShaRP-AG,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.1,0.5428216533516594,0.6165266042436217,0.10381819773591476,0.4128416640828083,0.6442666666666667,0.5022,0.37142857142857144,0.0013642387930303812
reuters,ShaRP-GT,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.0,0.5203834722102911,0.5628605274460957,0.030776245941229328,0.39724242829164713,0.7016,0.5816,0.17142857142857137,0.0014024670235812664
reuters,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.0,0.5527866105431951,0.6704484379921541,0.15106938974891324,0.4129757531116685,0.6524666666666666,0.5468,0.37142857142857144,0.0013471730053424835
reuters,ShaRP-AG,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.0,0.5545807977550612,0.673706737680039,0.08474638038065034,0.39065415416442173,0.6698,0.536,0.45714285714285713,0.0013470666017383337
usps,ShaRP-GT,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:1.0,0.8470924319216562,0.9458238696561005,0.393700032587708,0.8796498875543464,0.973,0.943,0.6181818181818182,0.03997069815647101
usps,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:1.0,0.878639051627867,0.943638599203963,0.439515637344048,0.8974492155694953,0.7892,0.7354,0.6787878787878787,0.03678911825455418
usps,ShaRP-AG,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:1.0,0.8534640723878246,0.9476284797984137,0.19932075399306018,0.8984139840157233,0.8028666666666666,0.6618,0.5333333333333333,0.039347402410494954
usps,ShaRP-GT,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.5,0.8567618074048622,0.952474145978295,0.37223867285613577,0.8942265225729729,0.9941333333333332,0.9588,0.5454545454545454,0.03927626157263926
usps,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.5,0.8754698336339948,0.9351981960312687,0.5338000327060031,0.8938100850763836,0.7717333333333333,0.7122,0.793939393939394,0.0371188672124712
usps,ShaRP-AG,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.5,0.8660092145577414,0.9282626406666094,0.3136884306001148,0.8946949867696724,0.7958666666666666,0.7024,0.3393939393939394,0.03912230749859426
usps,ShaRP-GT,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.1,0.8600690146894596,0.9511465567104773,0.41135161249033597,0.8967790638803613,0.9883333333333332,0.964,0.6606060606060606,0.038849835230146734
usps,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.1,0.8821631646765742,0.9413977206998253,0.6191136394452565,0.8984096705778349,0.7713333333333334,0.7272,0.8666666666666666,0.03697649922962827
usps,ShaRP-AG,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.1,0.8634057039773215,0.9483530681785642,0.45401921446314014,0.905869896379852,0.8176,0.7208,0.6484848484848484,0.03832807523954868
usps,ShaRP-GT,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.0,0.8599624488159665,0.9496448357815767,0.3964654603480069,0.8930498868590697,0.9889333333333334,0.949,0.6181818181818182,0.03821566646287366
usps,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.0,0.8780574062938464,0.9502527789708788,0.6618272570594262,0.8606608754019879,0.7896666666666666,0.7382,0.8363636363636363,0.03671180103748759
usps,ShaRP-AG,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.0,0.858577836955588,0.9488827649400109,0.43482216601848467,0.8831995817186272,0.8104666666666666,0.7146,0.7151515151515151,0.03979969669203935
usps,ShaRP-GT,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:1.0,0.8232120665464021,0.9284394811442316,0.39455947627243837,0.7890670912395328,0.9708,0.9136,0.4484848484848485,0.04445782338625244
usps,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:1.0,0.8436419723391462,0.9107322509520946,0.46834729153567756,0.7810286212591315,0.7494666666666667,0.693,0.8727272727272727,0.03921972719511663
usps,ShaRP-AG,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:1.0,0.8286224780230793,0.9166640265727457,0.3926718619120486,0.7844769323363573,0.7592666666666666,0.681,0.6727272727272727,0.04113516515189651
usps,ShaRP-GT,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.5,0.802404655957392,0.9222410445837986,0.30233868890372756,0.7925158275540891,0.9692,0.946,0.48484848484848486,0.04375385033041927
usps,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.5,0.8421075738052286,0.9081584858116427,0.4011282590734718,0.7848129009879066,0.7411333333333334,0.686,0.903030303030303,0.03964059271346164
usps,ShaRP-AG,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.5,0.8215547747902529,0.9228745754946597,0.38510956331351404,0.7844570977678729,0.7701333333333333,0.6884,0.49696969696969695,0.041192560338364756
usps,ShaRP-GT,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.1,0.8094442974543997,0.9199551241302294,0.34102246633708927,0.7712278988059204,0.9748666666666667,0.9346,0.4545454545454546,0.04252376604295526
usps,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.1,0.8486125991466942,0.9061279901497581,0.4191366833989239,0.7509113146871843,0.7479333333333333,0.6952,0.6727272727272727,0.039424528897711676
usps,ShaRP-AG,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.1,0.8271558170832976,0.9308798556825015,0.3872007920476301,0.77455803859686,0.7747333333333333,0.7006,0.6121212121212121,0.0416120811205029
usps,ShaRP-GT,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.0,0.802248569710506,0.9203151161125905,0.31933102498229005,0.7723104711230132,0.9681333333333332,0.9318,0.5393939393939394,0.04339120009429573
usps,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.0,0.8421698193167826,0.913316250035793,0.5034327812556928,0.7767055941875113,0.7445333333333333,0.6728,0.6181818181818182,0.040631826894840635
usps,ShaRP-AG,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.0,0.8173555421928242,0.912858826561292,0.28136378214183505,0.7672548913520949,0.7590666666666666,0.6912,0.38181818181818183,0.042220866019413605
usps,ShaRP-GT,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:1.0,0.5093366549265528,0.5048814305758382,-0.006753741344371078,0.6489654920342376,0.4122,0.099,0.13333333333333341,0.0703645291110122
usps,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:1.0,0.5142234745010452,0.5064734014832633,-0.0775307705390619,0.6631238753387654,0.4115333333333333,0.1052,0.06666666666666676,0.06947015784451223
usps,ShaRP-AG,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:1.0,0.5148242705380408,0.5021382011854651,-0.03436864579328624,0.6243308520301752,0.4118,0.1212,0.11515151515151517,0.0695580422792252
usps,ShaRP-GT,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.5,0.6482089167597285,0.6586558829424735,0.22875013742323133,0.6089652507390008,0.5716,0.4062,0.6363636363636364,0.05557373699203158
usps,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.5,0.6384117343870801,0.6431691206368295,0.22444221469443287,0.6195548857560006,0.5213333333333334,0.3424,0.812121212121212,0.05649927184858859
usps,ShaRP-AG,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.5,0.615246920367666,0.6399361738682243,0.20091499415867325,0.6181680486419948,0.5114666666666667,0.339,0.6484848484848484,0.05919761725582324
usps,ShaRP-GT,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.1,0.6591151905620938,0.6897239756034705,0.22183012970417965,0.5859536157706072,0.5949333333333333,0.4328,0.35151515151515156,0.05476792281605279
usps,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.1,0.6775247945480056,0.7427662686481689,0.28955713820232315,0.5664598428243105,0.5586,0.4294,0.6848484848484848,0.05308243718825333
usps,ShaRP-AG,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.1,0.6600800274890473,0.6827466426137503,0.25556206928681796,0.5872984386343041,0.5597333333333333,0.391,0.6424242424242425,0.05452257006887387
usps,ShaRP-GT,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.0,0.6637854995275321,0.7034808063453883,0.26911223937910084,0.5890271692166199,0.5986666666666666,0.444,0.7151515151515151,0.054282675335915645
usps,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.0,0.7032511525355782,0.7510981473527475,0.3096612403153142,0.5722557986703372,0.579,0.4384,0.4727272727272727,0.051148889971549094
usps,ShaRP-AG,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.0,0.7127821492998883,0.8006444177189818,0.29546357657774475,0.5442838242748824,0.6174666666666666,0.493,0.5393939393939394,0.050839751520930725
